"policy_name","final_new_id","row_type","assignment_type","effective_rgb","effective_name","source_origin","preferred_source_subset","candidate_type","current_id","keeps_current_id","id_change_reason","placeholder_reason","modlu_old_id","modlu_old_rgb","modlu_old_name","orijinal_old_id","orijinal_old_rgb","orijinal_old_name","primary_status","rgb_resolution_status","source_id_conflict_status","final_id_status","notes"
"preserve_old_ids","622","candidate","reassigned_duplicate","241,113,46","b_xinzhou_shangrao","orijinal","orijinal_dogu","single_source","9679","False","duplicate_current_id_reassigned_into_existing_gap","","","","","9679","241,113,46","b_xinzhou_shangrao","id_conflict","unchanged","id_conflict","draft_new_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","623","candidate","keep_current_id","126,165,139","Kassarma","modlu","modlu_kalan","single_source","623","True","","","623","126,165,139","Kassarma","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","624","candidate","keep_current_id","168,168,12","Aktau","modlu","modlu_kalan","single_source","624","True","","","624","168,168,12","Aktau","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","625","candidate","keep_current_id","0,171,140","Bailjar","modlu","modlu_kalan","single_source","625","True","","","625","0,171,140","Bailjar","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","626","candidate","keep_current_id","42,174,13","river_daugava","modlu","modlu_kalan","single_source","626","True","","","626","42,174,13","river_daugava","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","627","candidate","keep_current_id","84,177,141","Kyzyl-Su","modlu","modlu_kalan","single_source","627","True","","","627","84,177,141","Kyzyl-Su","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","628","candidate","keep_current_id","126,180,14","river_thames","modlu","modlu_kalan","single_source","628","True","","","628","126,180,14","river_thames","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","629","candidate","keep_current_id","168,183,142","river_thames","modlu","modlu_kalan","single_source","629","True","","","629","168,183,142","river_thames","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","630","candidate","keep_current_id","0,186,15","river_thames","modlu","modlu_kalan","single_source","630","True","","","630","0,186,15","river_thames","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","631","candidate","reassigned_duplicate","9,72,40","IMPASSABLE Borneo deep jungle","orijinal","orijinal_dogu","single_source","9680","False","duplicate_current_id_reassigned_into_existing_gap","","","","","9680","9,72,40","IMPASSABLE Borneo deep jungle","id_conflict","unchanged","id_conflict","draft_new_id","Same ID maps to different RGB values across subsets."
"preserve_old_ids","632","candidate","keep_current_id","84,192,16","sea_gulf_riga","modlu","modlu_kalan","single_source","632","True","","","632","84,192,16","sea_gulf_riga","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","633","candidate","keep_current_id","126,195,144","sea_gulf_bothnia","modlu","modlu_kalan","single_source","633","True","","","633","126,195,144","sea_gulf_bothnia","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","634","candidate","keep_current_id","168,198,17","sea_finnish_archipelago","modlu","modlu_kalan","single_source","634","True","","","634","168,198,17","sea_finnish_archipelago","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","635","candidate","keep_current_id","0,201,145","sea_baltic","modlu","modlu_kalan","single_source","635","True","","","635","0,201,145","sea_baltic","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","636","candidate","keep_current_id","42,204,18","sea_coast_of_oland","modlu","modlu_kalan","single_source","636","True","","","636","42,204,18","sea_coast_of_oland","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","637","candidate","keep_current_id","84,207,146","sea_coast_of_oland","modlu","modlu_kalan","single_source","637","True","","","637","84,207,146","sea_coast_of_oland","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","638","candidate","keep_current_id","126,210,19","sea_coast_of_lithuania","modlu","modlu_kalan","single_source","638","True","","","638","126,210,19","sea_coast_of_lithuania","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","639","candidate","keep_current_id","168,0,147","sea_baltic","modlu","modlu_kalan","single_source","639","True","","","639","168,0,147","sea_baltic","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","640","candidate","keep_current_id","0,3,20","sea_baltic","modlu","modlu_kalan","single_source","640","True","","","640","0,3,20","sea_baltic","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","641","candidate","keep_current_id","42,6,148","sea_gulf_gdansk","modlu","modlu_kalan","single_source","641","True","","","641","42,6,148","sea_gulf_gdansk","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","642","candidate","keep_current_id","84,9,21","HUNGARIAN-MORAVIAN MOUNTAINS","modlu","modlu_kalan","single_source","642","True","","","642","84,9,21","HUNGARIAN-MORAVIAN MOUNTAINS","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","643","candidate","keep_current_id","126,12,149","sea_the_sound","modlu","modlu_kalan","single_source","643","True","","","643","126,12,149","sea_the_sound","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","644","candidate","keep_current_id","168,15,22","sea_sydfynskeohav","modlu","modlu_kalan","single_source","644","True","","","644","168,15,22","sea_sydfynskeohav","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","645","candidate","keep_current_id","0,18,150","sea_skagerrak","modlu","modlu_kalan","single_source","645","True","","","645","0,18,150","sea_skagerrak","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","646","candidate","keep_current_id","42,21,23","sea_gulf_finland","modlu","modlu_kalan","single_source","646","True","","","646","42,21,23","sea_gulf_finland","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","647","candidate","keep_current_id","84,24,151","sea_white_sea","modlu","modlu_kalan","single_source","647","True","","","647","84,24,151","sea_white_sea","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","648","candidate","keep_current_id","126,27,24","sea_white_sea","modlu","modlu_kalan","single_source","648","True","","","648","126,27,24","sea_white_sea","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","649","candidate","keep_current_id","168,30,152","sea_white_sea","modlu","modlu_kalan","single_source","649","True","","","649","168,30,152","sea_white_sea","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","650","candidate","keep_current_id","0,33,25","FINNISH IMPASSABLE 2","modlu","modlu_kalan","single_source","650","True","","","650","0,33,25","FINNISH IMPASSABLE 2","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","651","candidate","keep_current_id","42,36,153","FINNISH IMPASSABLE 3","modlu","modlu_kalan","single_source","651","True","","","651","42,36,153","FINNISH IMPASSABLE 3","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","652","candidate","keep_current_id","84,39,26","FINNISH IMPASSABLE 4","modlu","modlu_kalan","single_source","652","True","","","652","84,39,26","FINNISH IMPASSABLE 4","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","653","candidate","keep_current_id","126,42,154","NORWEGIAN IMPASSABLE 2","modlu","modlu_kalan","single_source","653","True","","","653","126,42,154","NORWEGIAN IMPASSABLE 2","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","654","candidate","keep_current_id","168,45,27","NORWEGIAN IMPASSABLE 3","modlu","modlu_kalan","single_source","654","True","","","654","168,45,27","NORWEGIAN IMPASSABLE 3","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","655","candidate","keep_current_id","0,48,155","NORWEGIAN IMPASSABLE 4","modlu","modlu_kalan","single_source","655","True","","","655","0,48,155","NORWEGIAN IMPASSABLE 4","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","656","candidate","keep_current_id","42,51,28","NORWEGIAN IMPASSABLE 5","modlu","modlu_kalan","single_source","656","True","","","656","42,51,28","NORWEGIAN IMPASSABLE 5","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","657","candidate","keep_current_id","84,54,156","NORWEGIAN IMPASSABLE 6","modlu","modlu_kalan","single_source","657","True","","","657","84,54,156","NORWEGIAN IMPASSABLE 6","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","658","candidate","keep_current_id","126,57,29","NORWEGIAN IMPASSABLE 7","modlu","modlu_kalan","single_source","658","True","","","658","126,57,29","NORWEGIAN IMPASSABLE 7","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","659","candidate","keep_current_id","168,60,157","IBERIAN IMPASSABLE TERRAIN 8","modlu","modlu_kalan","single_source","659","True","","","659","168,60,157","IBERIAN IMPASSABLE TERRAIN 8","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","660","candidate","keep_current_id","0,63,30","Coast of Siberia","modlu","modlu_kalan","single_source","660","True","","","660","0,63,30","Coast of Siberia","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","661","candidate","keep_current_id","42,66,158","sea_northern_atlantic","modlu","modlu_kalan","single_source","661","True","","","661","42,66,158","sea_northern_atlantic","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","662","candidate","keep_current_id","84,69,31","sea_coast_norway","modlu","modlu_kalan","single_source","662","True","","","662","84,69,31","sea_coast_norway","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","663","candidate","keep_current_id","126,72,159","sea_coast_norway","modlu","modlu_kalan","single_source","663","True","","","663","126,72,159","sea_coast_norway","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","664","candidate","keep_current_id","168,75,32","sea_coast_norway","modlu","modlu_kalan","single_source","664","True","","","664","168,75,32","sea_coast_norway","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","665","candidate","keep_current_id","0,78,160","sea_coast_norway","modlu","modlu_kalan","single_source","665","True","","","665","0,78,160","sea_coast_norway","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","666","candidate","keep_current_id","42,81,33","sea_coast_norway","modlu","modlu_kalan","single_source","666","True","","","666","42,81,33","sea_coast_norway","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","667","candidate","keep_current_id","84,84,161","sea_coast_denmark","modlu","modlu_kalan","single_source","667","True","","","667","84,84,161","sea_coast_denmark","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","668","candidate","keep_current_id","126,87,34","Shirvan","modlu","modlu_kalan","single_source","668","True","","","668","126,87,34","Shirvan","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","669","candidate","keep_current_id","168,90,162","Shemakha","modlu","modlu_kalan","single_source","669","True","","","669","168,90,162","Shemakha","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","670","candidate","keep_current_id","0,93,35","Gandzasar","modlu","modlu_kalan","single_source","670","True","","","670","0,93,35","Gandzasar","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","671","candidate","keep_current_id","42,96,163","Kapan","modlu","modlu_kalan","single_source","671","True","","","671","42,96,163","Kapan","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","672","candidate","keep_current_id","84,99,36","Dvin","modlu","modlu_kalan","single_source","672","True","","","672","84,99,36","Dvin","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","673","candidate","keep_current_id","126,102,164","Nukhpata","modlu","modlu_kalan","single_source","673","True","","","673","126,102,164","Nukhpata","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","674","candidate","keep_current_id","168,105,37","Derbent","modlu","modlu_kalan","single_source","674","True","","","674","168,105,37","Derbent","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","675","candidate","keep_current_id","0,108,165","Kumukh","modlu","modlu_kalan","single_source","675","True","","","675","0,108,165","Kumukh","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","676","candidate","keep_current_id","42,111,38","Telavi","modlu","modlu_kalan","single_source","676","True","","","676","42,111,38","Telavi","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","677","candidate","keep_current_id","84,114,166","Batumi","modlu","modlu_kalan","single_source","677","True","","","677","84,114,166","Batumi","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","678","candidate","keep_current_id","126,117,39","Trebizond","modlu","modlu_kalan","single_source","678","True","","","678","126,117,39","Trebizond","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","679","candidate","keep_current_id","168,120,167","Gori","modlu","modlu_kalan","single_source","679","True","","","679","168,120,167","Gori","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","680","candidate","keep_current_id","0,123,40","Oltisi","modlu","modlu_kalan","single_source","680","True","","","680","0,123,40","Oltisi","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","681","candidate","keep_current_id","42,126,168","Ani","modlu","modlu_kalan","single_source","681","True","","","681","42,126,168","Ani","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","682","candidate","keep_current_id","84,129,41","Van","modlu","modlu_kalan","single_source","682","True","","","682","84,129,41","Van","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","683","candidate","keep_current_id","126,132,169","sea_limfjord","modlu","modlu_kalan","single_source","683","True","","","683","126,132,169","sea_limfjord","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","684","candidate","keep_current_id","168,135,42","sea_zuiderzee","modlu","modlu_kalan","single_source","684","True","","","684","168,135,42","sea_zuiderzee","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","685","candidate","keep_current_id","0,138,170","sea_zeeland","modlu","modlu_kalan","single_source","685","True","","","685","0,138,170","sea_zeeland","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","686","candidate","keep_current_id","42,141,43","sea_thames_estuary","modlu","modlu_kalan","single_source","686","True","","","686","42,141,43","sea_thames_estuary","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","687","candidate","keep_current_id","84,144,171","sea_coast_suffolk","modlu","modlu_kalan","single_source","687","True","","","687","84,144,171","sea_coast_suffolk","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","688","candidate","keep_current_id","126,147,44","sea_the_wash","modlu","modlu_kalan","single_source","688","True","","","688","126,147,44","sea_the_wash","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","689","candidate","keep_current_id","168,150,172","river_humber","modlu","modlu_kalan","single_source","689","True","","","689","168,150,172","river_humber","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","690","candidate","keep_current_id","0,153,45","sea_east_english_coast","modlu","modlu_kalan","single_source","690","True","","","690","0,153,45","sea_east_english_coast","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","691","candidate","keep_current_id","42,156,173","sea_north_sea","modlu","modlu_kalan","single_source","691","True","","","691","42,156,173","sea_north_sea","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","692","candidate","keep_current_id","84,159,46","sea_firth_of_forth","modlu","modlu_kalan","single_source","692","True","","","692","84,159,46","sea_firth_of_forth","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","693","candidate","keep_current_id","126,162,174","sea_orkney","modlu","modlu_kalan","single_source","693","True","","","693","126,162,174","sea_orkney","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","694","candidate","keep_current_id","168,165,47","sea_north_sea","modlu","modlu_kalan","single_source","694","True","","","694","168,165,47","sea_north_sea","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","695","candidate","keep_current_id","0,168,175","sea_atlantic","modlu","modlu_kalan","single_source","695","True","","","695","0,168,175","sea_atlantic","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","696","candidate","keep_current_id","42,171,48","sea_hebrides","modlu","modlu_kalan","single_source","696","True","","","696","42,171,48","sea_hebrides","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","697","candidate","keep_current_id","84,174,176","sea_atlantic","modlu","modlu_kalan","single_source","697","True","","","697","84,174,176","sea_atlantic","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","698","candidate","keep_current_id","126,177,49","sea_the_minch","modlu","modlu_kalan","single_source","698","True","","","698","126,177,49","sea_the_minch","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","699","candidate","keep_current_id","168,180,177","sea_firth_of_clyde","modlu","modlu_kalan","single_source","699","True","","","699","168,180,177","sea_firth_of_clyde","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","700","candidate","keep_current_id","0,183,50","sea_hebrides","modlu","modlu_kalan","single_source","700","True","","","700","0,183,50","sea_hebrides","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","701","candidate","keep_current_id","42,186,178","Manzikert","modlu","modlu_kalan","single_source","701","True","","","701","42,186,178","Manzikert","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","702","candidate","keep_current_id","84,189,51","Tzimisca","modlu","modlu_kalan","single_source","702","True","","","702","84,189,51","Tzimisca","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","703","candidate","keep_current_id","126,192,179","Martyropolis","modlu","modlu_kalan","single_source","703","True","","","703","126,192,179","Martyropolis","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","704","candidate","keep_current_id","168,195,52","Theodosiopolis","modlu","modlu_kalan","single_source","704","True","","","704","168,195,52","Theodosiopolis","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","705","candidate","keep_current_id","0,198,180","Cerasus","modlu","modlu_kalan","single_source","705","True","","","705","0,198,180","Cerasus","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","706","candidate","keep_current_id","42,201,53","Colonea","modlu","modlu_kalan","single_source","706","True","","","706","42,201,53","Colonea","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","707","candidate","keep_current_id","84,204,181","Melitene","modlu","modlu_kalan","single_source","707","True","","","707","84,204,181","Melitene","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","708","candidate","keep_current_id","126,207,54","sea_irish","modlu","modlu_kalan","single_source","708","True","","","708","126,207,54","sea_irish","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","709","candidate","keep_current_id","168,210,182","sea_irish","modlu","modlu_kalan","single_source","709","True","","","709","168,210,182","sea_irish","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","710","candidate","keep_current_id","0,0,55","sea_irish","modlu","modlu_kalan","single_source","710","True","","","710","0,0,55","sea_irish","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","711","candidate","keep_current_id","42,3,183","sea_celtic","modlu","modlu_kalan","single_source","711","True","","","711","42,3,183","sea_celtic","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","712","candidate","keep_current_id","84,6,56","sea_bristol_channel","modlu","modlu_kalan","single_source","712","True","","","712","84,6,56","sea_bristol_channel","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","713","candidate","keep_current_id","126,9,184","sea_irish","modlu","modlu_kalan","single_source","713","True","","","713","126,9,184","sea_irish","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","714","candidate","keep_current_id","168,12,57","sea_coast_of_ailech","modlu","modlu_kalan","single_source","714","True","","","714","168,12,57","sea_coast_of_ailech","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","715","candidate","keep_current_id","0,15,185","sea_galway_bay","modlu","modlu_kalan","single_source","715","True","","","715","0,15,185","sea_galway_bay","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","716","candidate","keep_current_id","42,18,58","HUNGARIAN-MORAVIAN MOUNTAINS","modlu","modlu_kalan","single_source","716","True","","","716","42,18,58","HUNGARIAN-MORAVIAN MOUNTAINS","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","717","candidate","keep_current_id","84,21,186","HUNGARIAN-MORAVIAN MOUNTAINS","modlu","modlu_kalan","single_source","717","True","","","717","84,21,186","HUNGARIAN-MORAVIAN MOUNTAINS","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","718","candidate","keep_current_id","126,24,59","HUNGARIAN-MORAVIAN MOUNTAINS","modlu","modlu_kalan","single_source","718","True","","","718","126,24,59","HUNGARIAN-MORAVIAN MOUNTAINS","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","719","candidate","keep_current_id","168,27,187","CARPATHIANS","modlu","modlu_kalan","single_source","719","True","","","719","168,27,187","CARPATHIANS","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","720","candidate","keep_current_id","0,30,60","CARPATHIANS","modlu","modlu_kalan","single_source","720","True","","","720","0,30,60","CARPATHIANS","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","721","candidate","keep_current_id","42,33,188","CARPATHIANS","modlu","modlu_kalan","single_source","721","True","","","721","42,33,188","CARPATHIANS","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","722","candidate","keep_current_id","84,36,61","sea_dingle_bay","modlu","modlu_kalan","single_source","722","True","","","722","84,36,61","sea_dingle_bay","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","723","candidate","keep_current_id","126,39,189","sea_courtmacsherry_bay","modlu","modlu_kalan","single_source","723","True","","","723","126,39,189","sea_courtmacsherry_bay","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","724","candidate","keep_current_id","168,42,62","sea_celtic","modlu","modlu_kalan","single_source","724","True","","","724","168,42,62","sea_celtic","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","725","candidate","keep_current_id","0,45,190","sea_english_channel","modlu","modlu_kalan","single_source","725","True","","","725","0,45,190","sea_english_channel","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","726","candidate","keep_current_id","42,48,63","ÃŽles de la Manche","modlu","modlu_kalan","single_source","726","True","","","726","42,48,63","ÃŽles de la Manche","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","727","candidate","keep_current_id","84,51,191","sea_english_channel","modlu","modlu_kalan","single_source","727","True","","","727","84,51,191","sea_english_channel","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","728","candidate","keep_current_id","126,54,64","ÃŽles de la Manche","modlu","modlu_kalan","single_source","728","True","","","728","126,54,64","ÃŽles de la Manche","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","729","candidate","keep_current_id","168,57,192","sea_english_channel","modlu","modlu_kalan","single_source","729","True","","","729","168,57,192","sea_english_channel","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","730","candidate","keep_current_id","0,60,65","Eastern Sahara","modlu","modlu_kalan","single_source","730","True","","","730","0,60,65","Eastern Sahara","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","731","candidate","keep_current_id","42,63,193","Central Africa","modlu","modlu_kalan","single_source","731","True","","","731","42,63,193","Central Africa","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","732","candidate","keep_current_id","84,66,66","CARPATHIANS","modlu","modlu_kalan","single_source","732","True","","","732","84,66,66","CARPATHIANS","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","733","candidate","keep_current_id","126,69,194","CARPATHIANS","modlu","modlu_kalan","single_source","733","True","","","733","126,69,194","CARPATHIANS","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","734","candidate","keep_current_id","168,72,67","","modlu","modlu_kalan","single_source","734","True","","","734","168,72,67","","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id","Name is empty."
"preserve_old_ids","735","candidate","keep_current_id","0,75,195","Ablastha","modlu","modlu_kalan","single_source","735","True","","","735","0,75,195","Ablastha","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","736","candidate","keep_current_id","42,78,68","Lykandos","modlu","modlu_kalan","single_source","736","True","","","736","42,78,68","Lykandos","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","737","candidate","keep_current_id","84,81,196","Kaisereia","modlu","modlu_kalan","single_source","737","True","","","737","84,81,196","Kaisereia","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","738","candidate","keep_current_id","126,84,69","Amisos","modlu","modlu_kalan","single_source","738","True","","","738","126,84,69","Amisos","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","739","candidate","keep_current_id","168,87,197","Sinope","modlu","modlu_kalan","single_source","739","True","","","739","168,87,197","Sinope","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","740","candidate","keep_current_id","0,90,70","Herakleia","modlu","modlu_kalan","single_source","740","True","","","740","0,90,70","Herakleia","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","741","candidate","keep_current_id","42,93,198","Nikomedia","modlu","modlu_kalan","single_source","741","True","","","741","42,93,198","Nikomedia","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","742","candidate","keep_current_id","84,96,71","Prusa","modlu","modlu_kalan","single_source","742","True","","","742","84,96,71","Prusa","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","743","candidate","keep_current_id","126,99,199","Kyzikos","modlu","modlu_kalan","single_source","743","True","","","743","126,99,199","Kyzikos","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
"preserve_old_ids","744","candidate","keep_current_id","168,102,72","Abydos","modlu","modlu_kalan","single_source","744","True","","","744","168,102,72","Abydos","","","","mod_only","unchanged","no_id_conflict_flag","draft_keep_id",""
